description,headquarters,homepage,id,logo_path,name,origin_country,parent_company
"","Mumbai, India","http,//www.asaproductions.in/",3690,null,"ASA Productions and Enterprises","IN",null
"","","",3691,null,"Encanto Enterprises",null,null
"","","",3693,null,"Alpine Medien Productions","US",null
"","","",3694,null,"People Pictures",null,null
"","","",3695,null,"Trailer Park Partners",null,null
"","","https,//www.thelemonstudios.com",3696,null,"Lemon Films","MX",null
"","","",3697,null,"Bernhard-Brandt Productions",null,null
"","","",3698,null,"Norcon",null,null
"","","",3699,null,"Cinelaw",null,null
"","","",3700,null,"Infinity Entertainment",null,null
"","","",3701,null,"Mooseface Films Inc.",null,null
"","","",3703,null,"Adlabs Films Ltd.",null,null
"","","",3706,"/jQAPMaK0luVFn69MvL83d3l6iCo.png","Manga",null,null
"","","",3707,null,"The Film Factory",null,null
"","Mumbai, Maharashtra, India","http,//www.kserasera.com",3708,null,"K Sera Sera Limited","IN",null
"","","",3709,null,"Z Picture Company",null,null
"","Glasgow, Scotland, United Kingdom","https,//www.bbc.com/scotland",3712,"/7PdJYn2l0iBViud7oqxRHO9UEIR.png","BBC Scotland","GB",null
"","","",3713,null,"Mobile Masterpiece Theatre",null,null
"","Los Angeles, California","",3714,"/kaDtKQhW0vc49sniK7fKHsRpezP.png","Here! Films","US",null
"","","",3715,null,"Hungarian Film Institute",null,null
"","","",3716,null,"Hungarian Television",null,null
"","Sarajevo","",3718,null,"Forum Sarajevo","BA",null
"","","",3719,null,"Ljubavny Film",null,null
"","","",3722,null,"Rasta Film",null,null
"","","",3723,null,"Rasta Films",null,null
"","","",3724,null,"Bhandarkar Entertainment",null,null
"","","",3725,null,"Mukta Arts Ltd",null,null
"","Mumbai, Maharashtra, India","",3726,null,"Vijayta Films","IN",null
"","","",3728,null,"Mangusta Productions",null,null
"","","",3733,null,"Palo Alto Productions",null,null
"","","",3734,null,"Dick Clark Productions",null,null
"","","",3735,null,"Akkord Film Produktion GmbH",null,null
"","","",3736,null,"Jennings Lang",null,null
"","","",3737,null,"Maverick Productions",null,null
"","","",3741,null,"C & C Brown Production",null,null
"","","",3742,null,"900 Films",null,null
"","","",3743,null,"BraxtanFILM",null,null
"","","",3747,null,"Studio 18",null,null
"","","",3748,null,"Shree Ashtavinayak Cinevision Ltd",null,null
"","","",3749,null,"Vishesh Films",null,null
"","Mumbai, Maharashtra, India","http,//www.balajitelefilms.com",3750,"/4YRT7sNsvvULDZclOcJkvNpDGOb.png","Balaji Motion Pictures","IN",null
"","","",3751,null,"red bone",null,null
"","","",3753,null,"Kismet Film Company",null,null
"","","",3754,null,"Bert E. Friedlob Productions",null,null
"","Chiyoda, Tokyo Prefecture, Japan","http,//www.cwfilms.jp",3756,"/dH51ZYZnD7ezWMqZCItuvATr2j8.png","CoMix Wave Films","JP",null
"","","",3757,null,"Loisirs du Monde",null,null
"","","",3759,null,"Producers Releasing Corporation",null,null
"","","",3760,null,"King Brothers Productions",null,null
"","Gothenburg, Sweden","https,//www.folkteatern.se/",3761,"/6dQZJcgTSi3yMtCDhlwkWyC1VlG.png","Folkteatern Göteborg","SE",null
"","","",3762,null,"Fireside Film",null,null
"","","",3763,null,"Independent Digital Entertainment",null,null
"","","",3764,null,"BSK Network and Entertainment",null,null
"","","",3765,null,"Messick Films",null,null
"","","",3766,null,"iDeal Partners Film Fund",null,null
"","","",3767,null,"Rockaway the Movie",null,null
"","","",3768,null,"Off Hollywood Pictures",null,null
"","","",3769,null,"Panamax Films",null,null
"","","",3770,null,"Crook Brothers Productions",null,null
"","","",3772,null,"Heron Communications",null,null
"","","",3777,null,"Madcap Entertainment",null,null
"","","",3778,null,"Arcview Entertainment",null,null
"","","",3779,null,"Stage 18 Pictures",null,null
"","Mumbai","http,//www.vinodchoprafilms.com",3781,null,"Vidhu Vinod Chopra Productions","IN",null
"","","",3782,null,"Tax Credit Finance",null,null
"","","",3786,null,"Baweja Movies",null,null
"","","",3787,null,"Dolores Pictures S.L.",null,null
"","New York City, New York","https,//www.giganticpictures.com",3788,"/1xYpC0Qc9q10AZdjdpsvcsFBo1l.png","Gigantic Pictures","US",null
"","","",3789,null,"Plainview Pictures",null,null
"","","",3790,null,Toei Tokyo,null,null
"","","",3791,null,"Cabezahueca",null,null
"","Stockholm, Sweden","http,//www.bobfilm.se/",3792,null,"BOB Film Sweden","SE",null
"","San Diego, California, USA","http,//www.legendfilms.net/",3794,"/sCZVjOxmERbBE99pcHFkjXjxkg8.png","Legend Films",null,null
"","","",3795,null,"61* Productions Inc.",null,null
"","","",3796,null,"Fathom Studios",null,null
"","","",3797,null,"Apple Corps",null,null
"","","",3798,null,"Greentrees Films",null,null
"","","",3799,null,"MDP Filmproduktion",null,null
"","","",3800,null,"Sunlight Productions",null,null
"","","",3801,null,"VIP 2 Medienfonds",null,null
"","","",3802,null,"Dead Old Man Productions",null,null
"","","",3803,null,"Middle Fork Productions",null,null
"","","",3804,null,"Shakespeare Film Company",null,null
"","","",3805,null,"Ken Lipper/June Beallor Production",null,null
"","","",3806,null,"Shoah Foundation",null,null
"","","",3807,null,"Survivors of the Shoah Visual History Foundation",null,null
"","","",3808,null,"Weyunaegang Productions",null,null
"","","",3809,null,"Gibraltar Productions",null,null
"","","",3810,null,"Joel Productions",null,null
"","","",3811,null,"John Frankenheimer Productions Inc.",null,null
"","Los Angeles, California","",3812,"/aqhYRfhWLd5u8YD58Fcj592WAn1.png","It's a Laugh Productions","US",null
"","","",3813,null,"Paralite Productions Ltd.",null,null
"","","",3815,null,"2DS Productions",null,null
"","","",3816,null,"Wadleigh-Maurice",null,null
"","","",3819,null,"Syndicate Films",null,null
"","","",3820,null,"K%2FW Productions",null,null
"","","",3821,null,"Phoenix Film Partnership No. 2",null,null
"","","",3822,null,"Blessed Film Company",null,null
"","","",3823,null,TF1 Films Production,null,null
"","","",3825,null,"Avrio Filmworks",null,null
"","","",3826,null,"Graveyard Productions",null,null
"","","",3827,null,"Desert Skye Entertainment",null,null
"","","",3829,null,"WarpX",null,null
"","","",3830,null,"Acme Date",null,null
"","","",3835,null,"Odyssey Motion Pictures",null,null
"","","",3836,null,"LadobleA",null,null
"","","",3839,null,"White Feather Films",null,null
"","","",3840,null,"Numb Gums Production Inc.",null,null
"","","",3842,null,"I Hate Vday Productions","US",null
"","","",3843,null,"ICB Entertainment Finance",null,null
"","","",3844,null,"My Bench Productions",null,null
"","","",3845,null,"Gigantic Movie",null,null
"","","",3846,null,"Epoch Films",null,null
"","","",3847,null,"Shaler Entertainment Pictures",null,null
"","","",3848,null,"Chimichanga Productions",null,null
"","North Hollywood, California","http,//dakotafilms.com",3849,null,"Dakota Pictures","US",null
"","","",3850,null,"Geneni Film Distributors",null,null
"","","",3851,null,"No Frills Film Production",null,null
"","","",3852,null,"MCA/Universal Pictures",null,null
"","","",3853,null,"Stampede Entertainment",null,null
"","","",3854,null,"Universal Family and Home Entertainment",null,null
"","","",3855,null,"New Upstairs Productions",null,null
"","","",3856,null,"Upstairs Canada Productions",null,null
"","","",3857,null,"Fireworks Pictures","CA",null
"","","",3858,null,"GHS Productions KG",null,null
"","","",3859,null,"Munich Film Partners & Company (MFP) GHS Productions",null,null
"","","",3860,null,"Nides/McCormick Productions",null,null
"","","",3861,null,"Paramount Film Service",null,null
"","","",3862,null,"Keep Films",null,null
"","","",3863,null,"Landroval Studios",null,null
"","","",3864,null,"Butcher's Run Films",null,null
"","","",3865,null,"York Pictures Corporation",null,null
"","","",3866,null,"iDream Productions",null,null
"","","",3867,null,"N Chandra Global Infotainment Ltd",null,null
"","","",3868,null,"Full Glass Films",null,null
"","","",3869,null,"Great British Films",null,null
"","Brighton, England","https,//www.premierepicture.com/film-investment/",3870,"/hZlf4rlzB913VrRzSED4NLPy0EM.png","Premiere Picture","GB",null
"","","",3875,null,"Bipolar Films",null,null
"","","",3876,null,"Entropy Entertainment",null,null
"","","",3877,null,"Morbid Mind Productions",null,null
"","","",3879,null,"Front Street Studios",null,null
"","","",3881,null,"Desert Moon Pictures",null,null
"","","",3882,null,"Indiesyndicate Productions",null,null
"","Paris, France","http,//jbaproduction.com",3883,null,"JBA Production","FR",null
"","","",3887,null,"Velvet Steamroller Entertainment",null,null
"","","",3888,null,"Coming Home Studios",null,null
"","","",3889,null,"Primesco Communications Inc.",null,null
"","","",3890,null,"Baldwin/Cohen Productions",null,null
"","","",3891,null,"Theorema Films",null,null
"","","",3892,null,"Candlelight Pictures",null,null
"","","",3893,null,"JF Productions",null,null
"","","",3894,null,"Kentucky Fried Theatre",null,null
"","","",3895,null,"Chaiken Films",null,null
"","","",3896,null,"SRO Pictures",null,null
"","","",3897,null,"Keli Herd Film Company, Inc",null,null
"","","",3898,null,"Sandbar Pictures",null,null
"","Stockholm, Sweden","",3899,null,"Nordisk Tonefilm","SE",null
"","","",3901,null,"Phoenician Films",null,null
"","","",3902,null,"CBS Entertainment Productions",null,null
"","","",3906,null,"American Playhouse",null,null
"","","",3907,null,"Pull Down Your Pants Pictures",null,null
"","","",3908,null,"Melodrama Pictures",null,null
"","","",3909,null,"Fogbound Inc.",null,null
"","","",3911,null,"Primal Pictures",null,null
"","","",3912,null,"Larande Productions",null,null
"","","",3914,null,"The Ultimate Gift LLC",null,null
"","","",3915,null,"Dean River Productions",null,null
"","","",3916,null,"Cold Iron Pictures",null,null
"","","",3917,null,"Combustion Studios",null,null
"","New York City, New York","",3918,null,"The Goatsingers","US",null
"","","",3919,null,"Earthbound Human Productions Inc.",null,null
"","","",3920,null,"Leone Film",null,null
"","Paris, France","http,//www.thefilm.fr",3921,"/n9mFExi3q5F1IFoFgKdm8dfJ6wP.png","The Film","FR",null
"","Copenhagen, Denmark","http,//www.afilm.com",3922,"/uXDOnG25HLnban0UfpRVjxASMWW.png","A. Film Production","DK",null
"","","",3923,null,"Strand Releasing",null,null
"","","https,//www.bertmarcusproductions.com",3924,"/dvHUrej10yVYXkkyfMpwqHHUkpf.png","Bert Marcus Productions","US",null
"","","http,//www.uncommonproductions.com/",3926,"/5nzgUGtsq0ebgtXYiCCIx59Zufd.png","Uncommon Productions","US",null
"","","",3928,null,"Columbia Pictures Producciones Mexico",null,null
"","","",3929,null,"Robert Simonds Productions",null,null
"","","",3930,null,"Illuminati Films Pvt Ltd",null,null
"","","",3932,null,"Inwood Street Productions",null,null
"","","",3933,null,"Giraffe Productions",null,null
"","","",3934,null,"Lonely Street",null,null
"","","",3935,null,"Trust the Man LLC",null,null
"","","",3936,null,"Williamsburg Media Cult",null,null
"","","",3938,null,"Blueline Films",null,null
"","","",3939,null,"Venus Records & Tapes",null,null
"","","",3940,null,"Kids in America LLC",null,null
"","Mumbai, India","",3942,null,"Hari Om Entertainment","IN",null
"","","",3947,null,"Associated Players & Producers",null,null
"","","",3950,null,"Palisades Pictures",null,null
"","","",3951,null,"Warrior Poets",null,null
"","","",3952,null,"Hemdale Film",null,null
"","","",3953,null,"Island",null,null
"","","",3956,null,"Parkfield Entertainment",null,null
"","","",3957,null,"Gener8Xion Entertainment",null,null
"","Vancouver, British Columbia","http,//frontstreetpictures.com",3958,"/fnIEpxV4rGhXntgyDiyOZtEycLo.png","Front Street Pictures","CA",null
"","","",3959,null,"Nelvana",null,null
"","","http,//ariescope.com",3960,null,"ArieScope Pictures","US",null
"","","",3961,null,"Dark Eye Entertainment",null,null
"","","",3962,null,"Leomax Entertainment",null,null
"","","",3963,null,"Guacamole Films",null,null
"","","",3964,null,"FUNimation Entertainment",null,null
"","Gangnam, Seoul, South Korea","http,//www.taewon.com/",3965,null,"Taewon Entertainment","KR",null
"","","",3966,null,"Doosaboo Film",null,null
"","","",3967,null,"FilmZ",null,null
"","","",3968,null,"John Woolf Productions",null,null
"","","",3969,null,"Dynamic Entertainment DEH",null,null
"","","",3970,null,"Handistom Investment",null,null
"","","",3971,null,"Red Gourmet Productions",null,null
"","","",3973,null,"JCE Entertainment Ltd,null,null
"","","",3975,null,"Wolfkill",null,null
"","","",3978,null,"Robert Stigwood Organization (RSO)",null,null
"","","",3979,null,"Mukta Searchlight Films",null,null
"","","",3980,null,"Wonderworld Studios",null,null
"","","",3981,null,"Terminal City Pictures",null,null
"","","",3982,null,"Darkwoods Productions","US",null
"","","",3983,null,"Blue Gardenia Productions",null,null
"","Bruxelles","http,//www.entre-chien-et-loup.be",3984,"/pvOBu9K0zTRuwJW7WII34x17kdz.png","Entre Chien et Loup","BE",null
"","","",3985,null,"Maruti International",null,null
"","","",3986,null,"Martin Poll Productions",null,null
"","","",3987,null,"The Production Company",null,null
"","","",3989,null,"C&P Productions",null,null
"","","",3990,null,"Anthill Productions","US",null
"","","",3991,null,Asylum, The,null,null
"","","",3992,null,"Hecht Co.",null,null
"","","",3993,null,"Red Hen Productions",null,null
"","","",3994,null,"Zee Limelight",null,null
"","","",3995,null,"Stephanie Germain Productions",null,null
"","","",3996,"/m76hDa0n6oakF6nz3uVUkXU8arP.png","Mandalay Television","US",{"name","Mandalay Entertainment",1236,null}
"","","",3997,null,"Alberta Film Entertainment",null,null
"","","",3998,null,"Nora NL Productions",null,null
"","","",4000,null,"Maverick Films","US",null
"","","",4003,null,"Halestorm entertainment",null,null
"","","",4004,null,"Milcoz Films",null,null
"","","",4005,null,"Skirball Productions",null,null
"","","",4006,null,"Two Cities Films",null,null
"","","",4007,null,"Phenomena",null,null
"","","",4009,null,"Unified Film Organization (UFO)",null,null
"","","",4010,"/immfmrOvIg9cnZ7Tl27e3HPxTbg.png","Caprino Filmcenter a/s",null,null
"","","",4012,null,"Mogabi Pictures",null,null
"","","",4014,null,"Halcyon International Pictures",null,null
"","","",4015,null,"Entertainment Partners Ltd.",null,null
"","Leningrad/St. Petersburg, USSR/Russia","http,//www.panoramastudio.ru",4016,"/dxfChyspg1Sn5fYqiQXByDOyzdF.png","Panorama Studio","RU",null
"","","",4017,null,"Hakalax Productions",null,null
"","","",4018,null,"Drimtim Entertainment",null,null
"","","",4021,null,"The Halcyon Company",null,null
"","West Hollywood, California","http,//www.wonderlandsoundandvision.com",4022,"/q6Xts6ztGkTHrY1WfHttlhL3Pfc.png","Wonderland Sound and Vision","US",null
"","","",4024,null,"Pacific Film and Television Commission",null,null
"","","",4026,null,"Emote Productions",null,null
"","","",4027,null,"Trimurti Films Pvt. Ltd.",null,null
"","","",4028,null,"Crowvision Inc.",null,null
"","","",4029,null,"Entertainment Media Investment Corporation",null,null
"","","",4030,null,"Jeff Most Productions",null,null
"","","",4033,null,"Sphinx Productions",null,null
"","","",4035,null,"Skyline Film & Television","BE",null
"","","",4037,null,"Magic Head Film Production",null,null
"","","",4038,null,"Marshville Productions",null,null
"","","",4040,null,"Dark Coast Pictures",null,null
"","","",4041,null,"Panic Pictures",null,null
"","","",4042,null,"Astral Films",null,null
"","","",4043,null,"Red Union Films",null,null
"","","",4045,null,"Cinegram",null,null
"","","",4049,null,"Rochelle Films",null,null
"","","",4051,"/1i7zSq0ZnZ1XCNkgqUi3M2I4sED.png","Warner Brothers-Seven Arts","US",null
"","","",4052,null,"Sunfilm Entertainment",null,null
"","","",4053,null,"Enlight Pictures",null,null
"","","",4054,null,"Mandarin Films Distribution Co.",null,null
"","","",4056,null,"Hallmark Entertainment","US",null
"","","",4059,null,"Independent Film Channel","US",null
"","","",4060,null,"Confessions Productions (II)",null,null
"","","",4061,null,"Evolution Pictures",null,null
"","","",4062,null,"Once Upon a Time Films",null,null
"","","",4063,null,"Trimark Pictures",null,null
"","","",4064,null,"Society Productions Inc.",null,null
"","","",4065,null,"Wild Street Pictures",null,null
"","","",4067,null,"Norm-Iris",null,null
"","Los Angeles, California","http,//www.drorsoref.net",4068,"/p7yVgp5hx4Qb94R2AJKYBEwazlT.png","Skyline Pictures","US",null
"","","",4071,null,"Film Folks",null,null
"","","",4076,null,"Associated Dragon",null,null
"","","",4077,null,"Crystal Sky Worldwide",null,null
"","","",4078,null,"Triumph",null,null
"","","",4079,null,"Angel Productions",null,null
"","","",4080,null,"Zed Filmworks",null,null
"","","http,//lego.com",4081,"/9Q0SyrhQD61wWbz5KJOkL6tu2mg.png","LEGO","DK",null
"","","",4082,null,"Threshold Animation Studios",null,null
"","","",4083,null,"Tinseltown Toons",null,null
"","","",4087,null,Titanus Produzione,null,null
